alpha_key,date_first_relation,date_of_birth,flag_last90_active_mob_rob,gender,state,amount_deposit_spot_balance,total_deposits_ixi,Business Line Of Credit,Cdira,Checking,Commercial Loan,Credit Card,Escrow,Standalone Savings,Home Equity,Investments,Loan,Loan - Personal,Loc - Personal,Money Market,Mortgage,Odloc,Other,Savings,age,tenure_years,sow,n_products
user_02793,2021-03-21,1977-06-25,1,Male,MN,43134.41,253951.04,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,48.7,5.0,0.1699,4
user_02794,2025-03-07,2000-10-06,1,Male,GA,21517.72,77841.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.5,1.04,0.2764,3
user_02795,2019-12-06,1958-06-09,0,Female,AR,109673.59,1012478.47,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,67.8,6.29,0.1083,4
user_02796,2013-02-01,1960-08-30,1,Female,WI,97396.81,489762.96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,65.6,13.14,0.1989,2
user_02797,2023-10-18,1975-11-08,0,Male,PA,214650.33,384025.63,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,50.4,2.43,0.5589,5
user_02798,2017-10-25,1968-10-30,1,,FL,49711.87,49711.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,57.4,8.41,1.0,4
user_02799,2022-12-11,1984-05-13,1,Female,MD,1290.65,24928.04,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,41.9,3.28,0.0518,6
user_02800,2019-07-04,1964-08-01,1,Female,FL,26832.67,100618.95,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,61.6,6.72,0.2667,4
user_02801,2023-08-27,1981-12-22,0,Female,OH,294410.23,808055.46,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,44.2,2.57,0.3643,4
user_02802,2015-01-28,1954-10-07,1,Male,IA,30467.76,88987.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,71.5,11.15,0.3424,3
user_02803,2013-12-24,2001-01-26,1,Male,VA,4506.94,65182.74,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25.2,12.24,0.0691,4
user_02804,2014-09-25,1995-08-15,1,Female,FL,77158.42,233637.68,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30.6,11.49,0.3302,3
user_02805,2015-07-05,1955-10-15,0,Male,IA,84397.16,633351.92,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,70.4,10.72,0.1333,5
user_02806,2022-04-28,1989-10-14,1,Female,VA,18803.14,64477.71,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,36.4,3.9,0.2916,6
user_02807,2018-01-15,1988-09-10,1,Female,TX,33467.12,54966.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.5,8.18,0.6089,1
user_02808,2024-03-18,1964-08-29,0,Female,IL,16279.51,150045.01,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,61.6,2.01,0.1085,5
user_02809,2020-04-20,1994-10-04,1,Male,MO,84246.42,912465.04,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,31.5,5.92,0.0923,5
user_02810,2018-05-25,1978-07-20,1,Female,TX,48162.55,125352.14,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,47.7,7.83,0.3842,4
user_02811,2016-01-14,1989-12-03,1,Female,OH,11108.74,48304.59,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.3,10.19,0.23,4
user_02812,2024-04-30,1994-05-01,1,Male,NC,44487.57,215468.97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31.9,1.89,0.2065,3
user_02813,2013-12-10,1956-01-03,1,Male,NC,18672.15,119478.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70.2,12.28,0.1563,3
user_02814,2019-01-28,1994-03-26,1,Male,VA,259806.03,5636213.65,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,32.0,7.15,0.0461,4
user_02815,2012-12-13,1999-07-07,1,Male,NE,131512.22,454866.3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,26.7,13.27,0.2891,4
user_02816,2018-01-30,1970-07-12,1,Female,FL,38858.52,133739.23,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,55.7,8.14,0.2906,5
user_02817,2017-10-18,1960-11-10,1,Female,MN,49597.45,193192.56,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,65.4,8.43,0.2567,4
user_02818,2015-09-08,1997-11-07,0,Male,PA,151895.68,320352.58,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,28.4,10.54,0.4742,5
user_02819,2013-11-03,1968-10-31,1,Female,MO,36537.17,41289.19,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57.4,12.38,0.8849,4
user_02820,2023-06-12,1977-03-09,1,Male,IL,111802.45,557656.96,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,49.0,2.78,0.2005,6
user_02821,2018-04-26,1962-09-22,1,Male,ND,264945.95,1810480.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,7.91,0.1463,1
user_02822,2025-04-19,1997-11-17,1,Male,MI,24968.22,112119.58,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,28.3,0.93,0.2227,4
user_02823,2018-11-06,1955-06-07,1,Female,WA,324419.23,1382807.96,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,70.8,7.38,0.2346,4
user_02824,2013-12-07,1973-04-09,0,Female,IA,228789.59,499605.49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,12.29,0.4579,2
user_02825,2013-03-06,1962-02-12,1,Female,OR,60638.68,332571.54,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,64.1,13.05,0.1823,5
user_02826,2021-08-14,1986-02-16,0,Female,NJ,26415.95,135619.81,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,40.1,4.61,0.1948,5
user_02827,2020-02-16,1957-01-21,1,Male,CA,59739.67,391470.36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.2,6.1,0.1526,3
user_02828,2017-09-24,1972-11-27,0,Female,MN,33557.53,194844.58,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,53.3,8.49,0.1722,4
user_02829,2019-12-28,1997-11-17,1,Male,AZ,17380.28,106739.29,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28.3,6.23,0.1628,4
user_02830,2023-02-24,1958-01-30,0,Male,SD,85233.34,1097091.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68.1,3.07,0.0777,3
user_02831,2021-04-23,1964-06-08,1,Female,PA,13176.48,93334.61,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.8,4.91,0.1412,3
user_02832,2019-11-15,1989-03-20,1,Male,CA,29976.0,197331.44,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,37.0,6.35,0.1519,6
user_02833,2018-03-17,1976-12-10,1,Male,MO,30452.88,33857.87,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,49.3,8.02,0.8994,5
user_02834,2012-05-17,1984-10-27,1,Male,WA,8743.85,91026.32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41.4,13.85,0.0961,3
user_02835,2017-10-30,1977-01-19,1,Male,ID,99169.34,350214.16,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,49.2,8.39,0.2832,4
user_02836,2020-02-13,1955-12-16,1,,VT,34214.75,163371.33,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,70.3,6.11,0.2094,4
user_02837,2016-02-25,1959-04-12,0,Male,CO,213849.92,346178.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66.9,10.07,0.6177,3
user_02838,2014-07-09,1993-06-13,1,Female,AL,33551.41,800292.84,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,32.8,11.7,0.0419,5
user_02839,2019-06-28,1955-08-20,1,Female,NH,27625.75,27625.75,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,70.6,6.74,1.0,5
user_02840,2018-08-20,1982-04-30,0,Female,GA,15196.9,223985.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.9,7.59,0.0678,2
user_02841,2022-07-28,1968-12-25,1,Male,TX,47157.71,296968.48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,57.2,3.65,0.1588,3
user_02842,2013-03-10,1966-01-05,1,Female,OH,47478.47,47478.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.2,13.03,1.0,1
user_02843,2013-02-27,1980-01-30,1,Male,OH,109593.99,2504640.46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,46.1,13.07,0.0438,3
user_02844,2023-03-13,1981-05-24,1,Male,OH,48768.53,329671.82,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,44.8,3.03,0.1479,6
user_02845,2020-09-17,1981-05-28,1,Female,OH,555219.61,555219.61,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.8,5.51,1.0,3
user_02846,2021-10-15,1961-02-05,1,Male,PA,77798.58,248677.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65.1,4.44,0.3128,3
user_02847,2012-05-06,1984-11-28,1,Female,OH,13769.53,94639.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.3,13.88,0.1455,2
user_02848,2024-10-14,1990-03-25,1,Male,TX,12439.67,219528.3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,36.0,1.44,0.0567,5
user_02849,2022-09-22,1986-02-23,1,Female,NJ,85491.71,276171.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.1,3.5,0.3096,2
user_02850,2021-03-01,1994-06-25,1,Female,IA,13258.9,13258.9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31.7,5.06,1.0,3
user_02851,2017-08-10,1984-08-25,0,Female,MN,91879.3,1323046.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.6,8.62,0.0694,3
user_02852,2022-02-13,1998-07-10,1,Male,MI,131818.94,880060.87,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,27.7,4.1,0.1498,4
user_02853,2017-12-13,1999-09-27,1,Male,IN,135687.32,135687.32,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,26.5,8.27,1.0,4
user_02854,2014-11-23,1968-01-13,1,Female,MA,15857.42,93484.41,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,58.2,11.33,0.1696,4
user_02855,2013-09-17,2000-05-09,1,Female,ME,135969.13,872428.83,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,25.9,12.51,0.1559,6
user_02856,2024-04-18,1975-10-25,1,Male,CA,66272.14,229062.87,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,50.4,1.93,0.2893,5
user_02857,2023-09-20,1965-03-26,1,Male,TX,21697.94,50168.68,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,61.0,2.51,0.4325,4
user_02858,2024-05-08,1968-01-01,0,Female,PA,37165.51,102267.92,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,58.2,1.87,0.3634,6
user_02859,2012-07-14,1981-12-03,1,Female,IN,79217.58,273667.86,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,44.3,13.69,0.2895,4
user_02860,2016-04-10,1994-07-18,1,Female,WA,20070.3,119464.29,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,31.7,9.95,0.168,5
user_02861,2018-01-09,1957-09-09,1,Female,WA,64643.91,544344.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.5,8.2,0.1188,2
user_02862,2014-04-05,1962-06-20,1,,TX,255030.93,255030.93,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,63.8,11.96,1.0,6
user_02863,2017-03-25,1973-08-13,1,Male,AZ,143098.02,787062.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,52.6,8.99,0.1818,3
user_02864,2022-04-26,1999-11-21,1,Female,KY,49652.36,328784.69,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,26.3,3.91,0.151,5
user_02865,2018-05-02,2002-06-20,1,Female,MN,59598.69,305804.72,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23.8,7.89,0.1949,3
user_02866,2015-07-14,1988-06-19,1,Male,OR,23593.87,76485.59,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37.8,10.69,0.3085,3
user_02867,2025-03-18,1996-05-08,1,Female,NC,24404.97,340574.91,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,29.9,1.01,0.0717,6
user_02868,2016-12-08,1961-03-17,1,Male,OH,7113.73,93461.45,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,65.0,9.29,0.0761,4
user_02869,2018-07-10,1993-12-08,1,Male,RI,60824.59,203369.41,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,32.3,7.7,0.2991,6
user_02870,2024-09-21,1990-02-03,1,Female,WA,102070.18,428032.11,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,36.1,1.5,0.2385,5
user_02871,2021-11-28,1955-06-10,1,Male,NJ,41332.55,343477.81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70.8,4.31,0.1203,4
user_02872,2019-03-24,1963-04-25,1,Male,VT,15703.34,196365.13,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,62.9,7.0,0.08,4
user_02873,2020-10-05,1993-04-16,1,Female,TX,48716.45,113703.92,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.9,5.46,0.4285,3
user_02874,2021-07-11,1985-01-18,1,Male,IN,225152.95,436950.84,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,41.2,4.7,0.5153,6
user_02875,2016-04-26,1978-06-09,1,Male,TX,132190.03,737724.15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,47.8,9.91,0.1792,4
user_02876,2019-11-13,1971-01-05,1,Female,CA,43436.2,79235.93,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,55.2,6.36,0.5482,3
user_02877,2018-07-07,1957-06-01,0,Male,CT,525094.88,525094.88,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,68.8,7.71,1.0,3
user_02878,2014-02-25,1960-09-01,0,Female,WY,1147249.8,2667300.32,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,65.6,12.07,0.4301,6
user_02879,2024-05-19,1955-05-14,0,Male,MI,25292.08,158257.31,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.9,1.84,0.1598,4
user_02880,2020-07-06,2002-03-12,1,Male,MN,33501.85,520343.42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,24.0,5.71,0.0644,4
user_02881,2024-09-03,1992-05-29,1,Female,WA,103405.7,262867.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,33.8,1.55,0.3934,4
user_02882,2012-04-13,1976-01-28,1,Male,KS,15045.68,61049.05,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,50.1,13.94,0.2465,3
user_02883,2023-01-15,2001-10-08,1,,GA,124664.18,632740.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.5,3.18,0.197,2
user_02884,2013-11-03,1986-06-17,1,Female,CA,50826.8,135577.61,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,39.8,12.38,0.3749,9
user_02885,2022-12-18,1996-07-18,1,Female,NV,70289.94,176072.81,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29.7,3.26,0.3992,5
user_02886,2021-01-12,1957-07-31,1,Male,FL,22559.07,132174.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,5.19,0.1707,1
user_02887,2016-11-28,2001-01-22,1,Male,CA,17486.31,30068.35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.2,9.31,0.5816,2
user_02888,2013-09-03,1996-10-21,1,Female,TX,4154.13,10076.17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.4,12.55,0.4123,3
user_02889,2023-02-25,1994-06-21,1,Male,IL,267307.47,1018747.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31.8,3.07,0.2624,3
user_02890,2022-08-22,1996-10-18,1,Female,NY,139267.73,807842.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29.4,3.58,0.1724,3
user_02891,2012-12-10,1975-10-19,0,Female,CA,100956.86,134625.39,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50.4,13.28,0.7499,3
user_02892,2021-01-23,1986-01-03,1,Male,MT,68350.84,275889.49,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,40.2,5.16,0.2477,6
user_02893,2022-09-09,1958-08-08,1,Male,NY,2833.72,4521.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,3.53,0.6267,0
user_02894,2014-12-12,1991-03-09,1,Female,MI,18271.47,47369.59,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,35.0,11.28,0.3857,4
user_02895,2024-05-30,1977-05-13,1,Female,IN,33094.44,278736.44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,48.9,1.81,0.1187,4
user_02896,2013-02-26,1971-03-22,1,Male,IL,12293.21,51933.83,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,55.0,13.07,0.2367,4
user_02897,2013-01-11,1972-12-04,1,Female,CA,5896.96,100453.23,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,53.3,13.19,0.0587,6
user_02898,2013-04-23,1964-05-28,0,Female,CA,13926.97,58913.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.8,12.91,0.2364,2
user_02899,2021-06-13,1994-02-18,1,Male,MO,47733.53,464074.12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32.1,4.77,0.1029,4
user_02900,2024-01-28,1978-11-08,1,Male,CO,47748.2,404139.87,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,47.4,2.15,0.1181,5
user_02901,2019-07-25,1964-03-12,1,Female,FL,133712.22,592952.13,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,62.0,6.66,0.2255,7
user_02902,2020-11-17,1961-01-27,0,Female,DE,535113.1,837110.44,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,65.1,5.34,0.6392,3
user_02903,2011-10-28,1973-05-03,1,Female,TN,102470.64,422198.4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,52.9,14.4,0.2427,4
user_02904,2016-07-27,1971-08-19,0,Male,MI,36452.24,106674.95,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,54.6,9.65,0.3417,7
user_02905,2012-01-13,1961-01-07,1,,NJ,390354.11,1107564.95,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,65.2,14.19,0.3524,4
user_02906,2014-11-03,1972-12-24,1,Female,NY,6741.88,34226.34,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,53.2,11.38,0.197,5
user_02907,2015-05-13,1956-10-13,0,Female,MD,3713.78,5219.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.4,10.86,0.7115,2
user_02908,2024-02-10,1997-11-05,1,Male,IL,15527.22,34588.43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.4,2.11,0.4489,2
user_02909,2024-09-24,1986-10-31,1,Male,LA,119257.79,237848.95,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,39.4,1.49,0.5014,6
user_02910,2025-01-21,1998-08-14,0,Female,NH,55088.16,201452.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,27.6,1.17,0.2735,4
user_02911,2017-02-15,1999-09-12,1,Male,KS,11619.38,28166.83,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26.5,9.1,0.4125,3
user_02912,2022-10-22,1980-08-17,1,Male,CO,18805.49,48048.27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45.6,3.42,0.3914,3
user_02913,2011-05-21,1992-12-05,0,Female,VA,10144.0,50665.9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33.3,14.84,0.2002,4
user_02914,2023-10-23,1983-11-14,0,Male,PA,10143.7,31826.67,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,42.4,2.41,0.3187,5
user_02915,2011-12-31,1982-05-02,0,Female,CA,289435.31,1302156.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43.9,14.23,0.2223,2
user_02916,2016-01-18,1973-03-07,0,Female,VT,37884.44,69545.56,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.0,10.18,0.5447,4
user_02917,2024-03-12,1956-12-09,1,Female,FL,376215.08,869069.56,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,69.3,2.03,0.4329,7
user_02918,2024-11-19,1961-10-03,0,Male,CA,15466.02,354712.64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64.5,1.34,0.0436,4
user_02919,2019-12-28,1985-04-23,1,Female,FL,81126.73,208114.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,6.23,0.3898,1
user_02920,2020-10-25,1987-12-12,1,Female,VA,59095.91,59095.91,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,38.3,5.41,1.0,5
user_02921,2021-02-26,1965-09-08,1,Female,FL,129318.76,762027.73,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,60.5,5.07,0.1697,4
user_02922,2018-01-24,1998-01-16,1,Male,SD,61076.1,155360.08,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28.2,8.16,0.3931,5
user_02923,2023-11-07,1977-03-15,1,Male,NC,146754.71,799382.92,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49.0,2.37,0.1836,3
user_02924,2023-11-09,1983-01-28,0,Female,NV,87505.32,365063.62,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,43.1,2.37,0.2397,5
user_02925,2015-08-27,1995-02-01,1,Male,KS,12147.66,84524.14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,31.1,10.57,0.1437,4
user_02926,2011-05-15,1973-05-27,1,Female,CA,108409.99,448640.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.8,14.86,0.2416,1
user_02927,2021-10-05,1988-03-10,1,Male,OK,39763.27,148665.95,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,38.0,4.46,0.2675,4
user_02928,2012-03-19,1994-12-12,1,Male,MD,17718.32,198926.49,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,31.3,14.01,0.0891,4
user_02929,2020-09-23,1971-07-26,1,Female,NH,103485.95,103485.95,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,54.7,5.49,1.0,5
user_02930,2020-11-10,1995-07-08,1,Female,CA,135983.39,211060.03,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,30.7,5.36,0.6443,4
user_02931,2024-06-03,1970-08-01,1,Female,SC,25188.42,58341.19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,55.6,1.8,0.4317,4
user_02932,2019-08-05,1996-02-14,1,Male,OH,29547.07,34182.35,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,30.1,6.63,0.8644,5
user_02933,2018-07-05,1982-06-27,1,Female,NH,8517.46,26013.32,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,43.7,7.72,0.3274,5
user_02934,2016-02-08,1963-10-29,1,Female,MO,5160.28,14563.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.4,10.12,0.3543,1
user_02935,2023-06-10,1992-10-17,1,Male,IN,33645.94,328866.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.4,2.78,0.1023,2
user_02936,2022-12-30,1965-11-04,1,Male,IN,116411.1,486146.62,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60.4,3.23,0.2395,4
user_02937,2019-06-19,1968-02-17,1,Male,CA,22617.95,85484.46,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,58.1,6.76,0.2646,6
user_02938,2024-09-21,1959-02-03,1,Female,OH,249638.75,825627.8,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,67.1,1.5,0.3024,5
user_02939,2023-08-27,1995-10-13,1,Male,CA,35183.38,67963.92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30.4,2.57,0.5177,3
user_02940,2016-08-10,1968-06-20,1,Female,AL,35355.41,323140.24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.8,9.62,0.1094,2
user_02941,2011-11-24,1957-05-23,1,Male,AZ,31809.1,375333.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,68.8,14.33,0.0847,3
user_02942,2017-06-03,1966-01-27,1,,FL,146141.24,248350.43,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,60.2,8.8,0.5884,4
user_02943,2023-08-18,1994-10-31,1,Female,NM,14238.79,233227.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,2.6,0.0611,1
user_02944,2011-05-11,1963-02-12,1,Female,OH,38548.23,101000.37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63.1,14.87,0.3817,3
user_02945,2018-03-01,1998-11-11,1,Male,MA,23331.77,57271.48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.4,8.06,0.4074,2
user_02946,2015-05-03,1974-10-13,0,Male,MD,22937.68,150057.08,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,51.4,10.89,0.1529,4
user_02947,2022-11-16,1979-05-06,1,Female,NY,46938.94,329798.88,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,46.9,3.35,0.1423,6
user_02948,2017-05-05,1977-09-02,1,Male,NY,39278.39,166278.36,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,48.6,8.88,0.2362,4
user_02949,2024-08-16,1978-04-01,0,Female,TX,158962.46,540038.4,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,48.0,1.6,0.2944,7
user_02950,2016-08-27,2002-08-27,1,Male,TX,44421.94,508576.56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23.6,9.57,0.0873,3
user_02951,2022-10-19,1978-10-25,1,Male,TX,87590.22,238419.08,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,47.4,3.43,0.3674,7
user_02952,2012-07-16,1957-05-22,0,Male,TX,55366.16,234851.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,68.8,13.68,0.2357,5
