alpha_key,control_flag,BT_Transaction_Amount,BT_flag,nsegments,BT_Transaction_Date
user_02821,0,0.0,0,"['1000036', '1000006', '1000007']",2025-04-09
user_02822,1,0.0,0,"['1000015', '1000027', '1000000', '1000025', '1000022', '1000014']",2025-04-13
user_02823,0,0.0,0,"['1000006', '1000034', '1000024']",2025-08-02
user_02824,0,0.0,0,"['1000005', '1000006', '1000022', '1000035']",2025-09-18
user_02825,0,3021.55,1,"['1000009', '1000032', '1000007', '1000021', '1000001', '1000003']",2025-09-06
user_02826,0,0.0,0,"['1000023', '1000004', '1000003', '1000001', '1000007']",2025-12-16
user_02827,1,0.0,0,"['1000006', '1000036', '1000018', '1000021']",2025-08-07
user_02828,0,0.0,0,"['1000002', '1000003', '1000033', '1000018']",2025-10-06
user_02829,0,2877.07,1,"['1000028', '1000007', '1000014', '1000010', '1000004', '1000029']",2025-02-16
user_02830,1,0.0,0,"['1000006', '1000009', '1000002']",2025-01-14
user_02831,0,0.0,0,"['1000018', '1000027', '1000008', '1000038', '1000005', '1000032']",2025-10-24
user_02832,0,958.16,1,"['1000023', '1000035', '1000024']",2025-06-13
user_02833,0,0.0,0,"['1000009', '1000008', '1000029', '1000030', '1000015']",2025-04-19
user_02834,0,0.0,0,"['1000022', '1000009', '1000004', '1000000', '1000019', '1000020']",2025-10-01
user_02835,0,0.0,0,"['1000019', '1000013', '1000006', '1000004']",2025-05-25
user_02836,0,0.0,0,"['1000001', '1000002', '1000017']",2025-01-11
user_02837,1,0.0,0,"['1000026', '1000034']",2025-07-21
user_02838,0,0.0,0,"['1000001', '1000028', '1000015', '1000006', '1000023']",2025-02-15
user_02839,1,0.0,0,"['1000039', '1000007', '1000017', '1000005']",2025-12-23
user_02840,0,0.0,0,"['1000004', '1000002', '1000000']",2025-04-30
user_02841,0,0.0,0,"['1000023', '1000002', '1000020', '1000032', '1000030']",2025-04-25
user_02842,0,1849.76,1,"['1000005', '1000002', '1000008', '1000003', '1000007', '1000014']",2025-11-04
user_02843,1,0.0,0,"['1000018', '1000004', '1000031', '1000036', '1000017']",2025-01-16
user_02844,1,0.0,0,"['1000013', '1000019', '1000002', '1000033']",2025-09-05
user_02845,0,0.0,0,"['1000004', '1000020', '1000022', '1000025', '1000024', '1000008']",2025-12-21
user_02846,1,0.0,0,"['1000016', '1000015', '1000023', '1000009', '1000010']",2025-01-11
user_02847,1,0.0,0,"['1000021', '1000003']",2025-12-16
user_02848,0,1871.1,1,"['1000019', '1000002', '1000023', '1000007', '1000030', '1000001']",2025-08-14
user_02849,0,0.0,0,"['1000009', '1000003', '1000032', '1000002']",2025-03-14
user_02850,0,0.0,0,"['1000009', '1000002', '1000027', '1000005', '1000015', '1000003']",2025-11-08
user_02851,0,0.0,0,"['1000007', '1000002', '1000013', '1000000', '1000039']",2025-10-30
user_02852,0,0.0,0,"['1000008', '1000017', '1000005', '1000031']",2025-12-25
user_02853,1,0.0,0,"['1000025', '1000018', '1000003']",2025-12-02
user_02854,0,0.0,0,"['1000036', '1000009']",2025-08-11
user_02855,0,0.0,0,"['1000032', '1000024', '1000005']",2025-01-05
user_02856,0,3795.26,1,"['1000014', '1000037', '1000000', '1000008']",2025-09-30
user_02857,0,0.0,0,"['1000017', '1000006', '1000024', '1000034', '1000012']",2025-10-03
user_02858,0,0.0,0,"['1000036', '1000002']",2025-10-10
user_02859,0,0.0,0,"['1000004', '1000001', '1000008']",2025-03-07
user_02860,0,0.0,0,"['1000017', '1000004', '1000008', '1000021']",2025-09-25
user_02861,0,6006.51,1,"['1000018', '1000017', '1000016']",2025-10-29
user_02862,1,0.0,0,"['1000039', '1000022']",2025-01-28
user_02863,1,0.0,0,"['1000034', '1000037']",2025-01-08
user_02864,0,0.0,0,"['1000031', '1000001', '1000011', '1000007']",2025-01-31
user_02865,1,0.0,0,"['1000001', '1000013', '1000004', '1000014']",2025-09-10
user_02866,0,2369.92,1,"['1000029', '1000007', '1000036', '1000025', '1000028']",2025-04-20
user_02867,0,1566.44,1,"['1000002', '1000036', '1000000']",2025-10-26
user_02868,0,0.0,0,"['1000030', '1000000']",2025-12-16
user_02869,1,0.0,0,"['1000003', '1000006', '1000024', '1000033', '1000019']",2025-01-14
user_02870,0,2408.59,1,"['1000023', '1000005', '1000038', '1000008', '1000034', '1000026']",2025-09-27
user_02871,0,2762.48,1,"['1000007', '1000006', '1000020']",2025-10-04
user_02872,1,0.0,0,"['1000036', '1000020', '1000031', '1000037', '1000006']",2025-01-28
user_02873,1,0.0,0,"['1000012', '1000016', '1000004', '1000027', '1000005']",2025-02-13
user_02874,1,0.0,0,"['1000022', '1000011', '1000030', '1000010', '1000015', '1000003']",2025-10-22
user_02875,1,0.0,0,"['1000028', '1000008', '1000014']",2025-01-29
user_02876,1,0.0,0,"['1000030', '1000009']",2025-03-14
user_02877,0,0.0,0,"['1000005', '1000015']",2025-12-03
user_02878,0,0.0,0,"['1000005', '1000006', '1000004', '1000008', '1000009']",2025-09-23
user_02879,1,0.0,0,"['1000011', '1000015', '1000007', '1000034', '1000010']",2025-12-03
user_02880,1,0.0,0,"['1000029', '1000013', '1000007', '1000024']",2025-04-11
user_02881,1,1910.83,1,"['1000003', '1000038']",2025-09-28
user_02882,0,0.0,0,"['1000014', '1000002']",2025-08-11
user_02883,1,0.0,0,"['1000008', '1000022', '1000001', '1000005']",2025-11-21
user_02884,0,5895.37,1,"['1000035', '1000007', '1000003', '1000001', '1000017', '1000013']",2025-03-24
user_02885,1,0.0,0,"['1000018', '1000037', '1000001']",2025-01-07
user_02886,1,0.0,0,"['1000003', '1000004', '1000008', '1000002']",2025-05-26
user_02887,0,6435.69,1,"['1000008', '1000028', '1000003', '1000034']",2025-07-06
user_02888,1,0.0,0,"['1000034', '1000010', '1000031', '1000022', '1000007']",2025-07-29
user_02889,1,0.0,0,"['1000013', '1000002', '1000009', '1000029', '1000015']",2025-11-15
user_02890,1,0.0,0,"['1000007', '1000019', '1000038']",2025-09-08
user_02891,0,0.0,0,"['1000001', '1000006', '1000003', '1000037']",2025-11-22
user_02892,0,4053.94,1,"['1000012', '1000002', '1000016', '1000010', '1000001']",2025-09-24
user_02893,0,2731.73,1,"['1000031', '1000022', '1000000', '1000037', '1000003', '1000009']",2025-05-14
user_02894,0,0.0,0,"['1000002', '1000014', '1000006', '1000003']",2025-10-26
user_02895,1,0.0,0,"['1000039', '1000006', '1000008']",2025-04-29
user_02896,0,0.0,0,"['1000005', '1000030', '1000003', '1000002']",2025-10-24
user_02897,1,0.0,0,"['1000032', '1000003', '1000031', '1000014']",2025-09-13
user_02898,0,0.0,0,"['1000029', '1000001', '1000037']",2025-03-22
user_02899,0,0.0,0,"['1000005', '1000001', '1000025', '1000003', '1000007', '1000015']",2025-01-22
user_02900,0,0.0,0,"['1000001', '1000004', '1000009']",2025-11-20
user_02901,0,0.0,0,"['1000008', '1000013', '1000023', '1000007', '1000005', '1000006']",2025-10-12
user_02902,1,0.0,0,"['1000001', '1000014', '1000003']",2025-01-19
user_02903,0,0.0,0,"['1000022', '1000000']",2025-04-02
user_02904,0,0.0,0,"['1000001', '1000005', '1000008', '1000021']",2025-06-26
user_02905,0,2309.59,1,"['1000021', '1000038', '1000007', '1000001']",2025-07-10
user_02906,0,0.0,0,"['1000031', '1000023', '1000001', '1000009', '1000006']",2025-05-18
user_02907,1,0.0,0,"['1000015', '1000004', '1000037', '1000010']",2025-03-12
user_02908,0,0.0,0,"['1000025', '1000002']",2025-09-01
user_02909,0,0.0,0,"['1000017', '1000031', '1000000', '1000012', '1000004', '1000009']",2025-09-26
user_02910,0,0.0,0,"['1000028', '1000021', '1000025', '1000004']",2025-08-22
user_02911,1,0.0,0,"['1000029', '1000016', '1000001']",2025-12-16
user_02912,0,0.0,0,"['1000031', '1000001', '1000000', '1000030', '1000003']",2025-05-24
user_02913,0,0.0,0,"['1000000', '1000032']",2025-07-17
user_02914,0,0.0,0,"['1000000', '1000007']",2025-04-26
user_02915,1,0.0,0,"['1000004', '1000006', '1000005', '1000033']",2025-12-14
user_02916,1,0.0,0,"['1000026', '1000033', '1000023', '1000006']",2025-06-02
user_02917,0,6787.82,1,"['1000003', '1000011', '1000007', '1000018']",2025-05-27
user_02918,1,0.0,0,"['1000000', '1000022', '1000005', '1000009', '1000038', '1000004']",2025-09-29
user_02919,0,0.0,0,"['1000002', '1000004', '1000007']",2025-04-15
user_02920,0,0.0,0,"['1000012', '1000038', '1000032', '1000022', '1000023', '1000005']",2025-05-13
user_02921,1,0.0,0,"['1000035', '1000012']",2025-11-03
user_02922,1,0.0,0,"['1000003', '1000037']",2025-01-08
user_02923,0,0.0,0,"['1000010', '1000003', '1000024']",2025-01-14
user_02924,1,0.0,0,"['1000004', '1000003']",2025-11-13
user_02925,0,2075.9,1,"['1000005', '1000014', '1000000']",2025-04-13
user_02926,0,3934.17,1,"['1000007', '1000004', '1000010', '1000009', '1000001']",2025-10-12
user_02927,0,0.0,0,"['1000004', '1000005', '1000009', '1000029', '1000002']",2025-09-10
user_02928,0,2600.48,1,"['1000000', '1000016', '1000006', '1000020']",2025-03-14
user_02929,0,0.0,0,"['1000021', '1000000']",2025-03-10
user_02930,0,0.0,0,"['1000008', '1000038', '1000005', '1000011', '1000012']",2025-12-26
user_02931,1,0.0,0,"['1000005', '1000026', '1000000']",2025-11-22
user_02932,0,6602.35,1,"['1000004', '1000015', '1000035', '1000000']",2025-04-04
user_02933,0,3236.63,1,"['1000016', '1000000', '1000017', '1000008']",2025-06-25
user_02934,0,0.0,0,"['1000008', '1000038', '1000020']",2025-11-11
user_02935,0,0.0,0,"['1000003', '1000039', '1000005', '1000021']",2025-03-31
user_02936,1,0.0,0,"['1000020', '1000030', '1000007', '1000021', '1000017', '1000008']",2025-08-30
user_02937,1,0.0,0,"['1000034', '1000005', '1000004']",2025-05-16
user_02938,1,0.0,0,"['1000017', '1000003', '1000029', '1000006']",2025-11-18
user_02939,1,0.0,0,"['1000008', '1000020', '1000033', '1000021', '1000001', '1000006']",2025-04-14
user_02940,0,1897.62,1,"['1000025', '1000034', '1000018']",2025-06-08
user_02941,1,0.0,0,"['1000015', '1000007', '1000009']",2025-09-13
user_02942,0,0.0,0,"['1000008', '1000001', '1000000', '1000017']",2025-09-03
user_02943,1,0.0,0,"['1000010', '1000004', '1000033', '1000022', '1000027']",2025-02-10
user_02944,1,0.0,0,"['1000030', '1000027', '1000008']",2025-02-01
user_02945,0,0.0,0,"['1000017', '1000031', '1000008', '1000020']",2025-11-08
user_02946,1,0.0,0,"['1000003', '1000013', '1000002']",2025-10-06
user_02947,0,0.0,0,"['1000019', '1000007', '1000004', '1000022', '1000034', '1000000']",2025-02-24
user_02948,0,0.0,0,"['1000003', '1000022', '1000014', '1000006', '1000019']",2025-08-25
user_02949,0,0.0,0,"['1000032', '1000005', '1000009', '1000000']",2025-04-14
user_02950,1,0.0,0,"['1000036', '1000028', '1000010', '1000039', '1000004', '1000024']",2025-05-29
user_02951,0,0.0,0,"['1000026', '1000029', '1000021', '1000003']",2025-08-17
user_02952,1,0.0,0,"['1000001', '1000003', '1000031', '1000008', '1000012', '1000000']",2025-08-21
user_02953,0,16475.63,1,"['1000009', '1000008', '1000012']",2025-05-10
user_02954,0,0.0,0,"['1000007', '1000001', '1000000']",2025-10-31
user_02955,1,0.0,0,"['1000036', '1000016', '1000018', '1000034', '1000013']",2025-07-06
user_02956,1,0.0,0,"['1000016', '1000011', '1000003']",2025-10-24
user_02957,1,0.0,0,"['1000006', '1000033', '1000008']",2025-07-27
user_02958,1,0.0,0,"['1000004', '1000029', '1000001', '1000018', '1000022']",2025-05-11
user_02959,0,0.0,0,"['1000006', '1000003', '1000008', '1000025']",2025-04-05
user_02960,0,2072.84,1,"['1000033', '1000028', '1000002']",2025-01-05
user_02961,0,0.0,0,"['1000004', '1000017', '1000022']",2025-07-15
user_02962,1,0.0,0,"['1000000', '1000002', '1000001']",2025-07-23
user_02963,0,0.0,0,"['1000006', '1000020']",2025-12-09
user_02964,1,0.0,0,"['1000036', '1000001', '1000010']",2025-04-05
user_02965,0,0.0,0,"['1000007', '1000001', '1000005', '1000006']",2025-01-01
user_02966,1,0.0,0,"['1000023', '1000018', '1000011', '1000006', '1000004']",2025-11-23
user_02967,1,0.0,0,"['1000000', '1000002', '1000004']",2025-08-06
user_02968,0,1813.8,1,"['1000038', '1000026', '1000015']",2025-01-19
user_02969,1,9552.11,1,"['1000020', '1000016', '1000018', '1000004']",2025-04-27
user_02970,0,0.0,0,"['1000038', '1000025', '1000004']",2025-12-21
user_02971,0,854.87,1,"['1000010', '1000027', '1000034']",2025-11-11
user_02972,1,0.0,0,"['1000007', '1000009', '1000006']",2025-07-21
user_02973,0,12359.71,1,"['1000007', '1000004', '1000000', '1000008']",2025-02-05
user_02974,0,0.0,0,"['1000009', '1000026']",2025-08-26
user_02975,0,0.0,0,"['1000011', '1000006', '1000009']",2025-01-23
user_02976,0,0.0,0,"['1000027', '1000009', '1000013', '1000003']",2025-05-23
user_02977,0,0.0,0,"['1000000', '1000035', '1000005', '1000006', '1000002']",2025-05-28
user_02978,0,0.0,0,"['1000010', '1000024', '1000021', '1000031']",2025-10-11
user_02979,0,0.0,0,"['1000005', '1000006', '1000037', '1000009', '1000030', '1000016']",2025-09-03
user_02980,0,0.0,0,"['1000003', '1000037', '1000006', '1000018']",2025-06-24
user_02981,1,0.0,0,"['1000005', '1000014', '1000012']",2025-01-03
user_02982,1,0.0,0,"['1000005', '1000039', '1000002']",2025-01-07
user_02983,0,0.0,0,"['1000008', '1000000']",2025-10-24
user_02984,1,0.0,0,"['1000020', '1000009', '1000013']",2025-08-26
user_02985,1,0.0,0,"['1000021', '1000025']",2025-05-03
user_02986,1,0.0,0,"['1000037', '1000031', '1000006']",2025-10-01
user_02987,0,0.0,0,"['1000023', '1000001', '1000002', '1000009']",2025-12-02
user_02988,1,0.0,0,"['1000009', '1000010', '1000018', '1000037']",2025-01-05
user_02989,0,0.0,0,"['1000003', '1000007', '1000001']",2025-11-27
user_02990,0,0.0,0,"['1000003', '1000039', '1000000', '1000004']",2025-04-01
user_02991,0,0.0,0,"['1000008', '1000005', '1000012']",2025-10-06
user_02992,1,0.0,0,"['1000039', '1000022', '1000008', '1000020']",2025-08-04
user_02993,0,0.0,0,"['1000032', '1000004', '1000023', '1000016']",2025-09-27
user_02994,0,3482.03,1,"['1000024', '1000001', '1000023']",2025-02-12
user_02995,0,0.0,0,"['1000027', '1000021', '1000003']",2025-08-08
user_02996,0,4716.43,1,"['1000003', '1000024', '1000018', '1000039', '1000009', '1000004']",2025-12-19
user_02997,1,0.0,0,"['1000026', '1000024', '1000011', '1000005']",2025-10-17
user_02998,0,0.0,0,"['1000004', '1000002', '1000005', '1000019']",2025-10-19
user_02999,1,0.0,0,"['1000005', '1000033']",2025-03-07
user_03000,0,0.0,0,"['1000004', '1000021', '1000011']",2025-04-11
user_03001,0,0.0,0,"['1000004', '1000013', '1000037']",2025-10-26
user_03002,1,0.0,0,"['1000036', '1000005', '1000012', '1000003', '1000009', '1000006']",2025-05-28
user_03003,0,21402.24,1,"['1000035', '1000017', '1000003']",2025-07-26
user_03004,1,0.0,0,"['1000039', '1000021', '1000002']",2025-03-03
user_03005,0,0.0,0,"['1000027', '1000013', '1000008', '1000003', '1000005', '1000030']",2025-10-13
user_03006,0,0.0,0,"['1000005', '1000009', '1000038', '1000039']",2025-06-12
user_03007,1,0.0,0,"['1000027', '1000036', '1000026']",2025-06-30
user_03008,1,0.0,0,"['1000009', '1000001', '1000004', '1000008']",2025-12-14
user_03009,0,0.0,0,"['1000005', '1000006', '1000001', '1000013']",2025-08-19
user_03010,1,0.0,0,"['1000007', '1000005', '1000016', '1000009', '1000004', '1000024']",2025-06-10
user_03011,0,0.0,0,"['1000031', '1000001']",2025-05-05
user_03012,0,0.0,0,"['1000029', '1000031', '1000037', '1000013', '1000001']",2025-08-08
user_03013,0,0.0,0,"['1000001', '1000003', '1000008']",2025-06-04
user_03014,1,1439.98,1,"['1000037', '1000003', '1000012', '1000039', '1000000']",2025-03-24
user_03015,0,0.0,0,"['1000000', '1000005', '1000004', '1000009', '1000008']",2025-05-14
user_03016,0,0.0,0,"['1000015', '1000002', '1000021', '1000004', '1000009']",2025-04-15
user_03017,1,0.0,0,"['1000000', '1000027', '1000017', '1000004', '1000016']",2025-09-28
user_03018,1,0.0,0,"['1000008', '1000029', '1000039', '1000002']",2025-07-03
user_03019,1,0.0,0,"['1000009', '1000005']",2025-03-15
user_03020,0,2147.9,1,"['1000024', '1000000']",2025-02-24
user_03021,0,0.0,0,"['1000012', '1000031', '1000007']",2025-12-06
user_03022,0,0.0,0,"['1000030', '1000002', '1000035', '1000027']",2025-11-21
user_03023,0,0.0,0,"['1000007', '1000002', '1000011']",2025-10-30
user_03024,1,0.0,0,"['1000020', '1000002', '1000035', '1000025']",2025-09-26
user_03025,1,0.0,0,"['1000037', '1000005', '1000008', '1000004']",2025-11-11
user_03026,1,0.0,0,"['1000005', '1000002', '1000020', '1000003', '1000015', '1000025']",2025-08-25
user_03027,0,0.0,0,"['1000026', '1000014', '1000004']",2025-11-30
user_03028,0,0.0,0,"['1000014', '1000017', '1000005', '1000002', '1000035']",2025-12-02
user_03029,0,0.0,0,"['1000001', '1000005', '1000004', '1000033']",2025-06-09
user_03030,0,0.0,0,"['1000010', '1000037', '1000029', '1000025', '1000003', '1000006']",2025-04-01
user_03031,1,0.0,0,"['1000029', '1000039', '1000032', '1000036', '1000018']",2025-11-22
user_03032,1,0.0,0,"['1000009', '1000010', '1000002']",2025-10-29
user_03033,1,0.0,0,"['1000006', '1000001']",2025-06-12
user_03034,0,3530.08,1,"['1000001', '1000006', '1000019', '1000016', '1000013', '1000024']",2025-11-28
user_03035,0,0.0,0,"['1000008', '1000011', '1000001', '1000017']",2025-02-07
user_03036,0,0.0,0,"['1000025', '1000005', '1000031', '1000010', '1000033']",2025-10-27
user_03037,1,0.0,0,"['1000024', '1000014', '1000017', '1000002', '1000021']",2025-01-19
user_03038,1,0.0,0,"['1000016', '1000001', '1000002', '1000038']",2025-02-07
user_03039,0,0.0,0,"['1000003', '1000033', '1000005', '1000007', '1000013']",2025-01-24
user_03040,0,1461.87,1,"['1000017', '1000009', '1000006', '1000022', '1000007', '1000015']",2025-01-30
user_03041,0,0.0,0,"['1000007', '1000006', '1000005', '1000004', '1000025', '1000039']",2025-03-10
user_03042,0,0.0,0,"['1000000', '1000003', '1000037']",2025-05-13
user_03043,0,0.0,0,"['1000006', '1000007']",2025-05-12
user_03044,0,0.0,0,"['1000019', '1000007']",2025-06-03
user_03045,0,5025.0,1,"['1000009', '1000034', '1000013']",2025-12-24
user_03046,0,0.0,0,"['1000020', '1000004', '1000005', '1000033', '1000035']",2025-07-06
user_03047,0,0.0,0,"['1000028', '1000002', '1000029', '1000000', '1000015']",2025-03-30
user_03048,0,0.0,0,"['1000020', '1000008', '1000009']",2025-02-20
user_03049,1,0.0,0,"['1000024', '1000033', '1000003']",2025-11-30
user_03050,0,0.0,0,"['1000002', '1000017', '1000004', '1000003']",2025-04-11
user_03051,1,0.0,0,"['1000004', '1000003', '1000009', '1000037', '1000029']",2025-10-23
user_03052,0,0.0,0,"['1000012', '1000001', '1000020', '1000009']",2025-10-16
user_03053,0,0.0,0,"['1000026', '1000009']",2025-11-11
user_03054,0,0.0,0,"['1000020', '1000004', '1000029']",2025-02-23
user_03055,0,0.0,0,"['1000026', '1000007', '1000037', '1000003']",2025-10-14
user_03056,0,0.0,0,"['1000000', '1000025', '1000016', '1000002']",2025-10-13
user_03057,1,0.0,0,"['1000003', '1000002', '1000009', '1000001', '1000016']",2025-12-22
user_03058,1,0.0,0,"['1000016', '1000023', '1000036', '1000001', '1000000', '1000002']",2025-09-16
user_03059,1,0.0,0,"['1000006', '1000011']",2025-02-13
user_03060,0,0.0,0,"['1000000', '1000021', '1000037']",2025-06-17
user_03061,0,0.0,0,"['1000004', '1000000', '1000025']",2025-06-24
user_03062,1,0.0,0,"['1000026', '1000000', '1000017']",2025-06-22
user_03063,0,0.0,0,"['1000004', '1000017', '1000023']",2025-05-06
user_03064,0,0.0,0,"['1000004', '1000005']",2025-10-20
user_03065,0,1880.79,1,"['1000016', '1000014']",2025-04-14
user_03066,0,3336.87,1,"['1000033', '1000010', '1000027', '1000023', '1000019']",2025-06-12
user_03067,1,0.0,0,"['1000003', '1000005']",2025-06-13
user_03068,0,3509.96,1,"['1000014', '1000001', '1000000', '1000035', '1000022']",2025-08-23
user_03069,0,0.0,0,"['1000030', '1000037', '1000022']",2025-06-25
user_03070,1,0.0,0,"['1000010', '1000009', '1000024']",2025-12-21
user_03071,0,0.0,0,"['1000032', '1000029']",2025-12-26
user_03072,0,0.0,0,"['1000009', '1000026']",2025-06-19
user_03073,0,0.0,0,"['1000009', '1000007', '1000005']",2025-04-07
user_03074,0,0.0,0,"['1000001', '1000004', '1000023', '1000003', '1000034']",2025-10-05
user_03075,0,0.0,0,"['1000001', '1000009', '1000004', '1000002', '1000017', '1000007']",2025-11-29
